session_id,date,club,shot,row_type,club_speed,ball_speed,smash,attack_angle,club_path,face_angle,face_to_path,launch_angle,launch_direction,spin_rate,spin_axis,dynamic_loft,carry,total,side,side_total,curve,height,land_angle,hang_time
,,,,,mph,mph,,deg,deg,deg,deg,deg,deg,rpm,deg,deg,yds,yds,yds(+R/-L),yds(+R/-L),yds(+R/-L),ft,deg,s
20251201,2025-12-01,8Iron,14,shot,78.5,101.3,,-2.2,,,,,,5121.0,,,140.1,,-8.7,,,,,
20251201,2025-12-01,8Iron,15,shot,76.3,100.7,,-3.6,,,,,,7489.0,,,130.5,,13.6,,,,,
20251201,2025-12-01,8Iron,16,shot,74.3,102.7,,-2.0,,,,,,5586.0,,,140.9,,-10.0,,,,,
20251201,2025-12-01,8Iron,17,shot,77.8,100.7,,-3.4,,,,,,5995.0,,,135.2,,-2.3,,,,,
20251201,2025-12-01,8Iron,18,shot,84.8,114.8,,-2.6,,,,,,5915.0,,,159.7,,-1.0,,,,,
20251201,2025-12-01,8Iron,19,shot,85.2,111.0,,-4.0,,,,,,6628.0,,,150.2,,13.5,,,,,
20251201,2025-12-01,8Iron,20,shot,86.6,118.6,,-3.4,,,,,,5909.0,,,165.7,,0.4,,,,,
20251201,2025-12-01,8Iron,21,shot,85.5,117.0,,-3.6,,,,,,6138.0,,,161.7,,3.8,,,,,
20251201,2025-12-01,8Iron,22,shot,74.5,93.1,,-3.8,,,,,,6775.0,,,117.9,,13.2,,,,,
20251201,2025-12-01,8Iron,,average,79.9,105.1,,-3.6,,,,,,6344.0,,,141.4,,3.2,,,,,
20251201,2025-12-01,8Iron,,consistency,4.7,8.7,,1.1,,,,,,868.0,,,16.5,,9.2,,,,,
20251203,2025-12-03,Driver,1,shot,93.7,125.0,,4.0,,,,,,1660.0,,,177.1,,6.8,,,,,
20251203,2025-12-03,Driver,,average,93.7,125.0,,4.0,,,,,,1660.0,,,177.1,,6.8,,,,,
20251203,2025-12-03,Driver,,consistency,,,,,,,,,,,,,,,,,,,,
20251203,2025-12-03,8Iron,1,shot,74.0,95.3,,-2.2,,,,,,7001.0,,,123.6,,14.8,,,,,
20251203,2025-12-03,8Iron,2,shot,74.0,100.0,,-1.6,,,,,,6421.0,,,133.0,,-9.0,,,,,
20251203,2025-12-03,8Iron,3,shot,75.2,95.5,,-1.8,,,,,,7371.0,,,122.9,,3.7,,,,,
20251203,2025-12-03,8Iron,4,shot,74.3,96.9,,-3.6,,,,,,7414.0,,,125.3,,2.4,,,,,
20251203,2025-12-03,8Iron,5,shot,74.0,98.0,,-1.6,,,,,,6824.0,,,128.4,,1.1,,,,,
20251203,2025-12-03,8Iron,6,shot,72.0,89.0,,-1.0,,,,,,5995.0,,,113.1,,-1.3,,,,,
20251203,2025-12-03,8Iron,7,shot,73.8,91.7,,-1.8,,,,,,7913.0,,,115.4,,13.8,,,,,
20251203,2025-12-03,8Iron,8,shot,72.9,88.1,,0.2,,,,,,6248.0,,,111.2,,-1.4,,,,,
20251203,2025-12-03,8Iron,9,shot,71.8,92.6,,-1.8,,,,,,6852.0,,,119.1,,3.5,,,,,
20251203,2025-12-03,8Iron,10,shot,75.6,86.6,,-6.9,,,,,,5202.0,,,104.0,,30.7,,,,,
20251203,2025-12-03,8Iron,11,shot,73.8,93.1,,-1.2,,,,,,6979.0,,,119.0,,2.5,,,,,
20251203,2025-12-03,8Iron,12,shot,74.5,96.4,,-2.0,,,,,,7234.0,,,124.7,,4.6,,,,,
20251203,2025-12-03,8Iron,13,shot,75.4,94.8,,-1.0,,,,,,5682.0,,,125.3,,-14.3,,,,,
20251203,2025-12-03,8Iron,14,shot,73.4,91.5,,-3.3,,,,,,5814.0,,,115.3,,-17.9,,,,,
20251203,2025-12-03,8Iron,,average,73.8,93.5,,-2.1,,,,,,6639.0,,,120.0,,2.4,,,,,
20251203,2025-12-03,8Iron,,consistency,1.1,3.8,,1.6,,,,,,742.0,,,7.3,,11.8,,,,,
20251203,2025-12-03,5Iron,1,shot,80.1,117.0,,-0.2,,,,,,4583.0,,,170.8,,-7.9,,,,,
20251203,2025-12-03,5Iron,2,shot,78.7,108.5,,-2.0,,,,,,4262.0,,,138.3,,-25.3,,,,,
20251203,2025-12-03,5Iron,3,shot,77.6,93.5,,1.4,,,,,,3393.0,,,116.3,,-18.5,,,,,
20251203,2025-12-03,5Iron,4,shot,78.5,108.0,,0.2,,,,,,4781.0,,,149.6,,-14.1,,,,,
20251203,2025-12-03,5Iron,5,shot,77.4,113.0,,-1.0,,,,,,4321.0,,,159.9,,-26.1,,,,,
20251203,2025-12-03,5Iron,6,shot,79.6,116.3,,0.2,,,,,,4159.0,,,171.7,,-10.8,,,,,
20251203,2025-12-03,5Iron,,average,78.7,109.4,,-0.2,,,,,,4250.0,,,151.0,,-17.1,,,,,
20251203,2025-12-03,5Iron,,consistency,1.1,7.8,,1.1,,,,,,436.0,,,19.5,,6.9,,,,,
20251208,2025-12-08,8Iron,1,shot,75.6,92.8,,-1.4,,,,,,8532.0,,,115.2,,23.3,,,,,
20251208,2025-12-08,8Iron,2,shot,74.3,100.9,,-1.8,,,,,,5901.0,,,136.2,,-9.0,,,,,
20251208,2025-12-08,8Iron,3,shot,73.4,95.3,,-2.0,,,,,,6983.0,,,123.5,,2.4,,,,,
20251208,2025-12-08,8Iron,4,shot,74.0,89.3,,0.2,,,,,,5542.0,,,115.9,,-9.7,,,,,
20251208,2025-12-08,8Iron,,average,74.3,94.6,,-1.3,,,,,,6739.0,,,122.7,,1.7,,,,,
20251208,2025-12-08,8Iron,,consistency,0.9,4.3,,0.9,,,,,,1163.0,,,8.4,,13.3,,,,,
20251208,2025-12-08,5Iron,1,shot,77.0,111.4,,-0.6,,,,,,3859.0,,,164.5,,-28.8,,,,,
20251208,2025-12-08,5Iron,2,shot,88.4,128.0,,0.8,,,,,,2271.0,,,197.9,,-17.0,,,,,
20251208,2025-12-08,5Iron,3,shot,87.9,127.3,,0.9,,,,,,2992.0,,,161.0,,-46.6,,,,,
20251208,2025-12-08,5Iron,4,shot,76.7,106.7,,-1.2,,,,,,5071.0,,,149.9,,-3.4,,,,,
20251208,2025-12-08,5Iron,5,shot,85.9,109.2,,3.8,,,,,,1857.0,,,151.2,,-10.4,,,,,
20251208,2025-12-08,5Iron,,average,83.2,116.5,,0.7,,,,,,3210.0,,,164.9,,-21.2,,,,,
20251208,2025-12-08,5Iron,,consistency,5.4,9.2,,1.7,,,,,,1153.0,,,17.4,,15.2,,,,,
20251216,2025-12-16,8Iron,1,shot,71.4,90.6,,-4.1,,,,,,6357.0,,,116.7,,1.7,,,,,
20251216,2025-12-16,8Iron,2,shot,78.1,103.1,,2.2,,,,,,2574.0,,,146.5,,-15.2,,,,,
20251216,2025-12-16,8Iron,3,shot,71.6,95.7,,-0.4,,,,,,5465.0,,,128.5,,2.6,,,,,
20251216,2025-12-16,8Iron,4,shot,79.2,105.8,,-1.2,,,,,,4748.0,,,143.8,,11.3,,,,,
20251216,2025-12-16,8Iron,5,shot,78.1,104.0,,1.4,,,,,,5404.0,,,142.7,,27.7,,,,,
20251216,2025-12-16,8Iron,6,shot,73.4,95.3,,0.0,,,,,,6532.0,,,124.3,,4.0,,,,,
20251216,2025-12-16,8Iron,7,shot,85.0,121.9,,1.2,,,,,,4092.0,,,184.1,,-7.2,,,,,
20251216,2025-12-16,8Iron,8,shot,80.1,105.8,,-0.4,,,,,,6182.0,,,142.2,,34.4,,,,,
20251216,2025-12-16,8Iron,9,shot,85.7,121.9,,0.6,,,,,,5388.0,,,175.3,,21.1,,,,,
20251216,2025-12-16,8Iron,,average,78.1,104.9,,-0.1,,,,,,5194.0,,,144.9,,9.0,,,,,
20251216,2025-12-16,8Iron,,consistency,4.9,10.3,,1.7,,,,,,1181.0,,,21.0,,15.3,,,,,
20260106,2026-01-06,8Iron,1,shot,75.2,99.9,1.33,-3.7,2.5,,-4.9,,,5915.0,,,134.1,145.2,,,,,,
20260106,2026-01-06,8Iron,2,shot,74.8,96.6,1.29,-0.5,4.7,,-7.4,,,5299.0,,,128.5,145.0,,,,,,
20260106,2026-01-06,8Iron,3,shot,74.2,100.9,1.36,-1.7,3.7,,-9.1,,,5332.0,,,136.3,151.5,,,,,,
20260106,2026-01-06,8Iron,4,shot,71.5,91.3,1.28,-4.1,-0.9,,6.5,,,7607.0,,,115.1,120.8,,,,,,
20260106,2026-01-06,8Iron,5,shot,74.5,94.4,1.27,-2.1,-2.1,,-1.1,,,6115.0,,,121.2,140.5,,,,,,
20260106,2026-01-06,8Iron,6,shot,73.9,98.2,1.33,-1.1,5.1,,-3.2,,,6314.0,,,130.2,138.6,,,,,,
20260106,2026-01-06,8Iron,7,shot,74.4,96.9,1.3,-2.1,-1.5,,-2.9,,,6322.0,,,127.3,139.8,,,,,,
20260106,2026-01-06,8Iron,8,shot,72.7,91.9,1.26,-1.5,5.7,,-10.0,,,4326.0,,,120.4,144.0,,,,,,
20260106,2026-01-06,8Iron,9,shot,74.7,95.2,1.27,-1.5,5.3,,-2.9,,,5493.0,,,122.9,146.6,,,,,,
20260106,2026-01-06,8Iron,10,shot,72.7,95.9,1.32,-3.5,-0.9,,1.7,,,6394.0,,,126.1,133.4,,,,,,
20260106,2026-01-06,8Iron,11,shot,73.2,103.5,1.41,-1.5,7.5,,-7.3,,,5364.0,,,142.3,153.5,,,,,,
20260106,2026-01-06,8Iron,12,shot,71.1,76.6,1.08,-3.3,-2.3,,8.4,,,6819.0,,,90.3,104.9,,,,,,
20260106,2026-01-06,8Iron,13,shot,72.6,91.8,1.26,-2.3,1.3,,-5.8,,,5097.0,,,120.2,138.6,,,,,,
20260106,2026-01-06,8Iron,14,shot,74.3,97.8,1.32,-3.1,6.1,,2.5,,,6931.0,,,127.2,131.0,,,,,,
20260106,2026-01-06,8Iron,15,shot,74.7,100.4,1.34,-2.3,5.9,,-2.5,,,5979.0,,,135.0,141.3,,,,,,
20260106,2026-01-06,8Iron,16,shot,72.1,87.8,1.22,-4.9,2.7,,3.0,,,7244.0,,,109.7,120.9,,,,,,
20260106,2026-01-06,8Iron,17,shot,74.2,95.1,1.28,-5.5,3.3,,-1.4,,,6471.0,,,122.5,138.8,,,,,,
20260106,2026-01-06,8Iron,18,shot,70.8,91.7,1.29,-4.5,0.7,,6.1,,,7287.0,,,116.5,123.2,,,,,,
20260106,2026-01-06,8Iron,19,shot,71.0,92.0,1.3,-3.1,1.9,,6.9,,,7643.0,,,116.0,120.8,,,,,,
20260106,2026-01-06,8Iron,20,shot,73.0,97.0,1.33,-3.1,-0.5,,-1.9,,,6091.0,,,128.6,139.4,,,,,,
20260106,2026-01-06,8Iron,21,shot,74.5,104.2,1.4,-1.5,8.9,,-9.4,,,5431.0,,,142.4,155.2,,,,,,
20260106,2026-01-06,8Iron,22,shot,75.5,93.8,1.24,-2.3,6.9,,-6.7,,,5529.0,,,123.4,138.3,,,,,,
20260106,2026-01-06,8Iron,23,shot,74.6,100.7,1.35,-2.1,8.5,,-6.8,,,5583.0,,,136.5,147.6,,,,,,
20260106,2026-01-06,8Iron,24,shot,72.1,92.5,1.28,-4.3,-1.3,,3.7,,,7145.0,,,118.3,124.6,,,,,,
20260106,2026-01-06,8Iron,25,shot,75.4,105.2,1.4,-1.7,5.3,,-8.4,,,5583.0,,,143.6,156.7,,,,,,
20260106,2026-01-06,8Iron,26,shot,75.7,102.0,1.35,-2.9,8.1,,-5.5,,,6205.0,,,136.9,146.3,,,,,,
20260106,2026-01-06,8Iron,27,shot,73.0,92.3,1.27,0.1,-0.1,,14.4,,,3565.0,,,77.6,126.1,,,,,,
20260106,2026-01-06,8Iron,28,shot,72.2,95.3,1.32,-3.5,4.9,,-3.8,,,5859.0,,,126.1,138.3,,,,,,
20260106,2026-01-06,8Iron,29,shot,72.5,98.9,1.36,-1.9,3.5,,-1.3,,,6569.0,,,130.8,138.3,,,,,,
20260106,2026-01-06,8Iron,30,shot,74.3,99.0,1.33,-2.7,2.5,,-7.4,,,5747.0,,,132.8,144.7,,,,,,
20260106,2026-01-06,8Iron,31,shot,74.8,93.9,1.25,,,,,,,4337.0,,,113.2,146.6,,,,,,
20260106,2026-01-06,8Iron,32,shot,76.1,103.1,1.35,-2.5,4.5,,-1.0,,,6728.0,,,137.2,142.3,,,,,,
20260106,2026-01-06,8Iron,33,shot,75.9,101.6,1.34,-2.3,5.1,,1.0,,,6949.0,,,133.9,137.9,,,,,,
20260106,2026-01-06,8Iron,34,shot,71.8,89.3,1.24,-1.9,1.5,,2.1,,,6349.0,,,114.6,123.7,,,,,,
20260106,2026-01-06,8Iron,35,shot,69.4,92.6,1.34,-3.3,3.3,,0.3,,,5857.0,,,121.4,133.5,,,,,,
20260106,2026-01-06,8Iron,36,shot,68.9,96.8,1.4,-4.1,5.1,,-3.0,,,5571.0,,,129.2,143.1,,,,,,
20260106,2026-01-06,8Iron,37,shot,76.1,94.6,1.24,-2.3,7.9,,-4.7,,,5809.0,,,124.9,137.3,,,,,,
20260106,2026-01-06,8Iron,38,shot,76.5,99.3,1.3,-0.9,5.3,,-5.4,,,5235.0,,,128.5,156.5,,,,,,
20260106,2026-01-06,8Iron,39,shot,72.6,103.0,1.42,-2.1,6.1,,-9.4,,,5306.0,,,140.5,154.6,,,,,,
20260106,2026-01-06,8Iron,40,shot,73.3,98.4,1.34,-3.1,4.9,,-5.5,,,5625.0,,,132.1,144.6,,,,,,
20260106,2026-01-06,8Iron,,average,73.5,96.3,1.31,-2.6,3.6,,-2.1,,,5976.0,,,125.4,138.9,,,,,,
20260106,2026-01-06,8Iron,,consistency,1.8,5.3,0.06,1.2,3.1,,5.5,,,869.0,,,12.8,11.3,,,,,,
20260106,2026-01-06,5Iron,1,shot,80.0,110.8,1.39,-2.3,4.9,,0.6,,,4625.0,,,159.6,171.9,,,,,,
20260106,2026-01-06,5Iron,2,shot,79.6,111.0,1.39,-0.9,6.1,,-1.7,,,4053.0,,,162.5,177.8,,,,,,
20260106,2026-01-06,5Iron,3,shot,83.7,119.9,1.43,-1.3,4.9,,-4.4,,,4181.0,,,177.4,193.4,,,,,,
20260106,2026-01-06,5Iron,4,shot,80.3,115.7,1.44,-0.3,4.1,,-2.3,,,4121.0,,,171.2,185.8,,,,,,
20260106,2026-01-06,5Iron,5,shot,80.4,115.9,1.44,-1.5,0.7,,-3.7,,,4528.0,,,166.4,185.9,,,,,,
20260106,2026-01-06,5Iron,6,shot,80.4,107.9,1.34,-2.5,7.1,,-12.3,,,3336.0,,,137.9,181.3,,,,,,
20260106,2026-01-06,5Iron,7,shot,82.5,118.6,1.44,-1.3,6.5,,-5.2,,,4031.0,,,175.0,193.4,,,,,,
20260106,2026-01-06,5Iron,8,shot,81.3,117.1,1.44,-2.3,4.7,,-3.5,,,2542.0,,,178.2,210.0,,,,,,
20260106,2026-01-06,5Iron,,average,81.0,114.6,1.41,-1.6,4.9,,-4.1,,,3927.0,,,166.0,187.4,,,,,,
20260106,2026-01-06,5Iron,,consistency,1.3,4.0,0.03,0.7,1.8,,3.5,,,637.0,,,12.4,10.9,,,,,,
20260108,2026-01-08,8Iron,1,shot,66.0,65.5,,-2.7,,,,,,4371.0,,,69.8,,2.7,,,,,
20260108,2026-01-08,8Iron,2,shot,73.6,94.4,,1.8,,,,,,3787.0,,,127.2,,-31.4,,,,,
20260108,2026-01-08,8Iron,3,shot,73.1,85.7,,1.6,,,,,,4907.0,,,111.2,,5.5,,,,,
20260108,2026-01-08,8Iron,4,shot,72.9,96.2,,1.6,,,,,,5883.0,,,127.6,,-3.8,,,,,
20260108,2026-01-08,8Iron,5,shot,70.7,91.5,,0.0,,,,,,4405.0,,,121.5,,-11.7,,,,,
20260108,2026-01-08,8Iron,6,shot,74.0,96.6,,-0.8,,,,,,5798.0,,,129.0,,0.7,,,,,
20260108,2026-01-08,8Iron,7,shot,72.0,96.6,,-0.6,,,,,,4592.0,,,125.9,,-14.5,,,,,
20260108,2026-01-08,8Iron,8,shot,70.9,87.7,,-0.8,,,,,,6787.0,,,110.6,,10.2,,,,,
20260108,2026-01-08,8Iron,9,shot,67.6,91.9,,-3.6,,,,,,3918.0,,,89.6,,17.4,,,,,
20260108,2026-01-08,8Iron,10,shot,66.4,85.5,,-2.8,,,,,,6324.0,,,106.4,,5.5,,,,,
20260108,2026-01-08,8Iron,11,shot,69.8,84.3,,-1.6,,,,,,7011.0,,,104.3,,13.7,,,,,
20260108,2026-01-08,8Iron,12,shot,66.7,83.0,,-0.8,,,,,,7059.0,,,101.7,,20.3,,,,,
20260108,2026-01-08,8Iron,13,shot,66.2,73.1,,1.0,,,,,,3966.0,,,84.9,,-5.7,,,,,
20260108,2026-01-08,8Iron,14,shot,71.6,92.2,,-1.0,,,,,,5778.0,,,120.6,,5.0,,,,,
20260108,2026-01-08,8Iron,15,shot,67.3,86.6,,-2.6,,,,,,4618.0,,,110.1,,-12.0,,,,,
20260108,2026-01-08,8Iron,16,shot,69.8,88.1,,-1.4,,,,,,6193.0,,,112.6,,6.0,,,,,
20260108,2026-01-08,8Iron,17,shot,72.5,94.2,,0.8,,,,,,5551.0,,,124.9,,9.4,,,,,
20260108,2026-01-08,8Iron,,average,70.0,87.9,,-0.7,,,,,,5350.0,,,110.5,,1.0,,,,,
20260108,2026-01-08,8Iron,,consistency,2.7,8.1,,1.6,,,,,,1076.0,,,16.2,,12.7,,,,,
20260108,2026-01-08,5Iron,1,shot,78.3,110.3,,0.0,,,,,,4005.0,,,158.1,,-14.1,,,,,
20260108,2026-01-08,5Iron,2,shot,76.1,103.8,,1.0,,,,,,2679.0,,,128.0,,-35.9,,,,,
20260108,2026-01-08,5Iron,3,shot,77.8,113.0,,1.1,,,,,,3552.0,,,169.0,,-4.4,,,,,
20260108,2026-01-08,5Iron,4,shot,76.7,95.3,,2.2,,,,,,2924.0,,,131.3,,-0.5,,,,,
20260108,2026-01-08,5Iron,5,shot,78.1,106.3,,1.8,,,,,,3015.0,,,151.7,,-26.1,,,,,
20260108,2026-01-08,5Iron,,average,77.4,105.6,,1.2,,,,,,3235.0,,,147.6,,-16.2,,,,,
20260108,2026-01-08,5Iron,,consistency,0.9,6.0,,0.8,,,,,,479.0,,,15.7,,13.2,,,,,
20260116,2026-01-16,8Iron,1,shot,73.8,93.7,,-0.8,,,,,,7144.0,,,120.3,,6.8,,,,,
20260116,2026-01-16,8Iron,2,shot,72.7,90.6,,-2.9,,,,,,6427.0,,,116.4,,-3.0,,,,,
20260116,2026-01-16,8Iron,3,shot,73.4,97.5,,-2.8,,,,,,7426.0,,,125.9,,10.0,,,,,
20260116,2026-01-16,8Iron,4,shot,73.4,95.3,,-1.8,,,,,,6524.0,,,124.5,,2.3,,,,,
20260116,2026-01-16,8Iron,5,shot,73.6,90.1,,-1.4,,,,,,6690.0,,,115.2,,16.4,,,,,
20260116,2026-01-16,8Iron,6,shot,73.6,88.6,,-0.8,,,,,,4830.0,,,115.0,,-8.2,,,,,
20260116,2026-01-16,8Iron,,average,73.4,92.6,,-1.8,,,,,,6507.0,,,119.5,,4.0,,,,,
20260116,2026-01-16,8Iron,,consistency,0.4,3.1,,0.9,,,,,,827.0,,,4.4,,8.2,,,,,
20260116,2026-01-16,5Iron,1,shot,82.5,99.8,,0.4,,,,,,5730.0,,,134.7,,-8.1,,,,,
20260116,2026-01-16,5Iron,2,shot,85.0,116.3,,-1.4,,,,,,4130.0,,,170.7,,-15.1,,,,,
20260116,2026-01-16,5Iron,3,shot,77.0,109.2,,-1.4,,,,,,4900.0,,,155.3,,14.2,,,,,
20260116,2026-01-16,5Iron,4,shot,86.1,122.4,,-1.8,,,,,,4810.0,,,179.2,,16.8,,,,,
20260116,2026-01-16,5Iron,5,shot,79.6,97.1,,0.0,,,,,,4000.0,,,128.7,,-7.4,,,,,
20260116,2026-01-16,5Iron,6,shot,77.6,102.9,,-0.2,,,,,,4280.0,,,143.8,,-2.5,,,,,
20260116,2026-01-16,5Iron,7,shot,83.2,114.3,,-2.3,,,,,,5530.0,,,161.1,,1.9,,,,,
20260116,2026-01-16,5Iron,8,shot,82.5,118.1,,-3.2,,,,,,4850.0,,,171.9,,30.4,,,,,
20260116,2026-01-16,5Iron,,average,81.6,110.1,,-1.2,,,,,,4779.0,,,155.7,,3.8,,,,,
20260116,2026-01-16,5Iron,,consistency,3.1,8.7,,1.2,,,,,,588.0,,,17.3,,14.4,,,,,
20260921,2026-09-21,Driver,1,shot,87.2,130.0,,1.4,,,,,,2535.0,,,201.3,,26.0,,,,,
20260921,2026-09-21,Driver,2,shot,90.6,135.3,,3.7,,,,,,1630.0,,,172.8,,-21.2,,,,,
20260921,2026-09-21,Driver,,average,89.0,132.7,,2.5,,,,,,2082.0,,,187.1,,2.4,,,,,
20260921,2026-09-21,Driver,,consistency,1.8,2.7,,1.2,,,,,,452.0,,,14.3,,23.6,,,,,
20260921,2026-09-21,7Iron,1,shot,71.8,98.2,,-2.2,,,,,,6128.0,,,130.6,,14.3,,,,,
20260921,2026-09-21,7Iron,2,shot,72.7,97.3,,-3.0,,,,,,6862.0,,,126.9,,16.0,,,,,
20260921,2026-09-21,7Iron,3,shot,72.0,95.7,,-1.2,,,,,,5381.0,,,128.0,,-2.8,,,,,
20260921,2026-09-21,7Iron,4,shot,73.1,100.2,,-1.6,,,,,,5796.0,,,135.6,,4.8,,,,,
20260921,2026-09-21,7Iron,5,shot,72.9,101.8,,-2.8,,,,,,5795.0,,,138.1,,-2.1,,,,,
20260921,2026-09-21,7Iron,6,shot,73.8,99.1,,-3.0,,,,,,6595.0,,,130.9,,10.2,,,,,
20260921,2026-09-21,7Iron,7,shot,72.7,99.8,,-1.6,,,,,,5669.0,,,135.3,,-0.2,,,,,
20260921,2026-09-21,7Iron,8,shot,73.4,98.6,,-1.8,,,,,,6666.0,,,129.9,,7.8,,,,,
20260921,2026-09-21,7Iron,9,shot,73.4,102.0,,-2.6,,,,,,5875.0,,,138.2,,-5.0,,,,,
20260921,2026-09-21,7Iron,10,shot,72.7,94.0,,-2.2,,,,,,7205.0,,,119.9,,21.7,,,,,
20260921,2026-09-21,7Iron,11,shot,73.6,94.4,,-2.0,,,,,,7379.0,,,120.7,,24.6,,,,,
20260921,2026-09-21,7Iron,12,shot,72.3,100.7,,-3.2,,,,,,5889.0,,,135.6,,-1.4,,,,,
20260921,2026-09-21,7Iron,13,shot,73.1,98.2,,-3.0,,,,,,6528.0,,,129.4,,7.5,,,,,
20260921,2026-09-21,7Iron,14,shot,72.5,90.1,,-3.0,,,,,,7043.0,,,110.8,,14.3,,,,,
20260921,2026-09-21,7Iron,,average,72.9,98.0,,-2.4,,,,,,6344.0,,,129.3,,7.9,,,,,
20260921,2026-09-21,7Iron,,consistency,0.7,3.1,,0.6,,,,,,611.0,,,7.5,,9.1,,,,,
20260922,2026-09-22,8Iron,1,shot,71.6,94.6,,-2.4,,,,,,6073.0,,,124.3,,-5.9,,,,,
20260922,2026-09-22,8Iron,2,shot,72.3,90.8,,-2.4,,,,,,7493.0,,,114.4,,12.5,,,,,
20260922,2026-09-22,8Iron,3,shot,72.3,79.4,,-0.8,,,,,,4536.0,,,95.3,,-7.0,,,,,
20260922,2026-09-22,8Iron,4,shot,72.7,93.5,,-2.2,,,,,,7032.0,,,120.3,,5.2,,,,,
20260922,2026-09-22,8Iron,5,shot,71.8,91.3,,-3.2,,,,,,7543.0,,,115.6,,2.2,,,,,
20260922,2026-09-22,8Iron,6,shot,69.8,74.9,,-0.6,,,,,,4685.0,,,86.1,,-4.8,,,,,
20260922,2026-09-22,8Iron,7,shot,68.9,81.6,,,,,,,,7950.0,,,98.5,,4.8,,,,,
20260922,2026-09-22,8Iron,8,shot,72.7,96.0,,-2.2,,,,,,6644.0,,,125.3,,1.0,,,,,
20260922,2026-09-22,8Iron,9,shot,71.8,93.5,,-1.8,,,,,,6287.0,,,121.9,,-6.1,,,,,
20260922,2026-09-22,8Iron,10,shot,72.9,94.6,,-1.8,,,,,,6088.0,,,124.5,,4.7,,,,,
20260922,2026-09-22,8Iron,11,shot,72.5,91.3,,-1.4,,,,,,5664.0,,,119.3,,0.7,,,,,
20260922,2026-09-22,8Iron,,average,71.8,89.3,,-1.9,,,,,,6363.0,,,113.2,,0.7,,,,,
20260922,2026-09-22,8Iron,,consistency,1.1,6.7,,0.7,,,,,,1067.0,,,12.9,,5.8,,,,,
20260930,2026-09-30,Driver,1,shot,,134.1,1.48,-0.7,-1.1,,-4.3,,,2970.0,,,208.4,,,,-13.5,,,
20260930,2026-09-30,Driver,2,shot,,131.2,1.48,2.8,0.8,,-0.9,,,1630.0,,,194.4,,,,-8.7,,,
20260930,2026-09-30,Driver,,average,,132.7,1.48,1.0,-0.2,,-2.6,,,2300.0,,,201.4,,,,-11.1,,,
20260930,2026-09-30,Driver,,consistency,,1.5,0.0,1.7,1.0,,1.7,,,670.0,,,7.0,,,,2.4,,,
20260930,2026-09-30,7Iron,1,shot,,102.5,1.38,-1.6,-4.6,,-3.6,,,4871.0,,,142.0,,,,-6.8,,,
20260930,2026-09-30,7Iron,2,shot,,96.8,1.32,-2.0,-6.2,,2.9,,,5435.0,,,130.1,,,,4.7,,,
20260930,2026-09-30,7Iron,3,shot,,100.3,1.34,-2.2,-3.8,,5.5,,,6391.0,,,133.5,,,,9.4,,,
20260930,2026-09-30,7Iron,4,shot,,92.9,1.24,-1.2,-3.8,,-0.1,,,4877.0,,,122.5,,,,-0.0,,,
20260930,2026-09-30,7Iron,5,shot,,95.6,1.29,-1.0,-7.0,,-0.0,,,4802.0,,,129.1,,,,0.1,,,
20260930,2026-09-30,7Iron,6,shot,,98.8,1.29,-1.6,-6.6,,1.1,,,5240.0,,,134.4,,,,2.0,,,
20260930,2026-09-30,7Iron,,average,,97.8,1.31,-1.6,-5.3,,1.0,,,5269.0,,,131.9,,,,1.6,,,
20260930,2026-09-30,7Iron,,consistency,,3.1,0.04,0.4,1.3,,2.8,,,550.0,,,5.9,,,,4.9,,,
